admissions,answerurl,belong,central,city_id,city_name,code_enroll,county_id,county_name,department,doublehigh,dual_class,dual_class_name,f211,f985,is_logo,is_recruitment,is_top,level,level_name,name,nature,nature_name,province_id,province_name,rank,rank_type,school_id,school_type,special,type,type_name,view_month,view_month_number,view_total,view_total_number,view_week,view_week_number,view_year,wangzi,dianhua,youxiang,zhandi,weizhi
2,https://answer.eol.cn/fillmess/index?id=641&source=zsgk_app,河南省,2,4101,郑州市,1045900,410172,郑州高新技术产业开发区,2,0,38000,双一流,1,2,1,1,2,2001,普通本科,郑州大学,36000,公办,41,河南,,,62,6000,[],5000,综合类,24.7w,247179,1680.5w,16805411,24.7w,247179,0,http://ao.zzu.edu.cnhttp://www.zzu.edu.cn/,0371-67781182,zdzb@zzu.edu.cn,占地面积（亩）：6100,学校地址：河南省郑州市科学大道100号
2,https://m-view.eol.cn/h5/zsgk/answer_noresult.html?t=1111,教育部,2,5101,成都市,1061300,510117,郫都区,1,0,38000,双一流,1,2,1,1,2,2001,普通本科,西南交通大学,36000,公办,51,四川,,,51,6000,[],5001,理工类,21.4w,213918,1641.3w,16412811,21.4w,213918,0,https://zhaosheng.swjtu.edu.cn/http://www.swjtu.edu.cn/,"028-66366373,028-66368074",zsks@swjtu.edu.cn,占地面积（亩）：5000,"学校地址：犀浦校区：四川省成都市郫都区犀安路999号,九里校区：四川省成都市二环路北一段111号,峨眉校区：四川省峨眉山市景区路二段6号"
2,https://answer.eol.cn/fillmess/index?id=699&source=zsgk_app,工业和信息化部,1,2301,哈尔滨市,1021700,230103,南岗区,2,0,38000,双一流,1,2,1,1,2,2001,普通本科,哈尔滨工程大学,36000,公办,23,黑龙江,,,124,6000,[],5001,理工类,14.8w,148452,1273.4w,12734170,14.8w,148452,0,https://zsb.hrbeu.edu.cn/http://www.hrbeu.edu.cn/,"0451-82519740,0451-82533070",zhaoban@hrbeu.edu.cn,占地面积（亩）：2105,学校地址：黑龙江省哈尔滨市南岗区南通大街145号
2,https://m-view.eol.cn/h5/zsgk/answer_noresult.html?t=1111,教育部,2,3203,徐州市,1029000,320312,铜山区,1,0,38000,双一流,1,2,1,1,2,2001,普通本科,中国矿业大学,36000,公办,32,江苏,,,110,6000,[],5000,综合类,11w,110211,714.5w,7145244,11w,110211,0,http://zs.cumt.edu.cnhttp://www.cumt.edu.cn/,"0516-83591555,0516-83591666",zsb@cumt.edu.cn,占地面积（亩）：4200,学校地址：江苏省徐州市大学路1号
2,,江苏省,2,3201,南京市,1031200,320115,江宁区,2,0,38000,双一流,2,2,1,1,2,2001,普通本科,南京医科大学,36000,公办,32,江苏,,,168,6000,[],5003,医药类,4.3w,42624,343.7w,3437012,4.3w,42624,0,http://zs.njmu.edu.cnhttp://www.njmu.edu.cn/,"025-86869191,025-86868661",zhaoban@njmu.edu.cn,占地面积（亩）：1300,学校地址：江苏省南京市江宁区龙眠大道101号
2,https://m-view.eol.cn/h5/zsgk/answer_noresult.html?t=1111,上海市 中国科学院,2,3101,上海市,1442300,310115,浦东新区,2,0,38000,双一流,2,2,1,1,2,2001,普通本科,上海科技大学,36000,公办,31,上海,,,3151,6000,[],5001,理工类,7.9w,79485,105.4w,1053637,7.9w,79485,0,http://admission.shanghaitech.edu.cn/http://www.shanghaitech.edu.cn/,400-920-9393,admission@shanghaitech.edu.cn,占地面积（亩）：900,"学校地址：主校区：上海市浦东新区华夏中路393号,岳阳路校区：上海市徐汇区岳阳路319号8号楼"
2,https://m-view.eol.cn/h5/zsgk/answer_noresult.html?t=1111,教育部,2,4201,武汉市,1049700,420111,洪山区,1,0,38000,双一流,1,2,1,1,2,2001,普通本科,武汉理工大学,36000,公办,42,湖北,,,128,6000,[],5001,理工类,19.4w,194076,1539w,15389841,19.4w,194076,0,http://zs.whut.edu.cnhttp://www.whut.edu.cn/,"027-87859017,027-87858399",zhaosheng@whut.edu.cn,占地面积（亩）：4000,学校地址：湖北省武汉市洪山区珞狮路122号;湖北省武汉市武昌区和平大道1040号
1,https://answer.eol.cn/fillmess/index?id=640&source=zsgk_app,教育部,2,3702,青岛市,1042300,370212,崂山区,1,0,38000,双一流,1,1,1,1,2,2001,普通本科,中国海洋大学,36000,公办,37,山东,,,61,6000,[],5000,综合类,21.8w,217803,1583.9w,15839266,21.8w,217803,0,http://bkzs.ouc.edu.cnhttp://www.ouc.edu.cn/,"0532-66782426,0532-66781723",ouczsb@ouc.edu.cn,占地面积（亩）：2400,学校地址：山东省青岛市崂山区松岭路238号
2,https://answer.eol.cn/fillmess/index?id=988&source=zsgk_app,黑龙江省,2,2301,哈尔滨市,1022600,230103,南岗区,2,0,38003,,2,2,1,1,2,2001,普通本科,哈尔滨医科大学,36000,公办,23,黑龙江,,,429,6000,[],5003,医药类,7.9w,79356,644.5w,6444619,7.9w,79356,0,http://www.hrbmu.edu.cn/zhaosheng/http://www.hrbmu.edu.cn/,"0451-86664885,0451-86681434",hydzsjyc@126.com,占地面积（亩）：3540,学校地址：黑龙江省哈尔滨市区南岗区保健路157号
2,https://answer.eol.cn/fillmess/index?id=3249&source=zsgk_app,教育部,2,4201,武汉市,1049100,420111,洪山区,1,0,38000,双一流,1,2,1,1,2,2001,普通本科,中国地质大学（武汉）,36000,公办,42,湖北,,,121,6000,[],5001,理工类,12.1w,120975,799w,7989583,12.1w,120975,0,http://zhaosheng.cug.edu.cn/http://www.cug.edu.cn/,"027-67848570,027-67883687",zhaoban@cug.edu.cn,占地面积（亩）：2212,学校地址：湖北省武汉市洪山区鲁磨路388号
2,https://answer.eol.cn/fillmess/index?id=665&source=zsgk_app,教育部,2,3202,无锡市,1029500,320211,滨湖区,1,0,38000,双一流,1,2,1,1,2,2001,普通本科,江南大学,36000,公办,32,江苏,,,86,6000,[],5000,综合类,18w,180450,1443.1w,14431164,18w,180450,0,https://admission.jiangnan.edu.cn/https://www.jiangnan.edu.cn/,0510-85915666,zhshb@jiangnan.edu.cn,占地面积（亩）：3250,学校地址：江苏省无锡市蠡湖大道1800号
2,,教育部,2,3201,南京市,1029400,320115,江宁区,1,0,38000,双一流,1,2,1,1,2,2001,普通本科,河海大学,36000,公办,32,江苏,,,116,6000,[],5000,综合类,5.6w,55633,930.3w,9302885,5.6w,55633,0,http://zsw.hhu.edu.cnhttp://www.hhu.edu.cn/,"025-58099483,025-58099489",2028286983@qq.com,占地面积（亩）：2462,"学校地址：江苏省南京市鼓楼区西康路1号,江苏省南京市江宁区佛城西路8号,常州校区：江苏省常州市晋陵北路200号"
2,,江苏省,2,3201,南京市,1031900,320113,栖霞区,2,0,38000,双一流,1,2,1,1,2,2001,普通本科,南京师范大学,36000,公办,32,江苏,,,115,6000,[],5004,师范类,7.3w,73098,893.9w,8939279,7.3w,73098,0,http://bkzs.njnu.edu.cnhttp://www.njnu.edu.cn/,025-83720759,sun@njnu.edu.cn,占地面积（亩）：3269,学校地址：江苏省南京市栖霞区文苑路1号
2,,教育部,2,1101,北京市,1001300,110108,海淀区,1,0,38000,双一流,1,2,1,1,2,2001,普通本科,北京邮电大学,36000,公办,11,北京,,,48,6000,[],5001,理工类,6.1w,60733,1588.3w,15882641,6.1w,60733,0,https://zsb.bupt.edu.cn/#1307http://www.bupt.edu.cn,"010-62282045,010-62285045,010-62280945,010-62289945",zsb@bupt.edu.cn,占地面积（亩）：693,学校地址：北京市西土城路10号
2,https://m-view.eol.cn/h5/zsgk/answer_noresult.html?t=1111,广东省教育厅,2,4403,深圳市,1640700,440307,龙岗区,2,0,38003,,2,2,1,1,2,2001,普通本科,香港中文大学（深圳）,36003,内地与港澳台地区合作办学,44,广东,,,3202,6000,[],5000,综合类,6.1w,60708,78.4w,783525,6.1w,60708,0,https://admissions.cuhk.edu.cn/http://www.cuhk.edu.cn,0755-84273500,admissions@cuhk.edu.cn,占地面积（亩）：1500,学校地址：广东省深圳市龙岗区龙翔大道2001号
2,https://m-view.eol.cn/h5/zsgk/answer_noresult.html?t=1111,北京市,2,1101,北京市,1000500,110105,朝阳区,2,0,38000,双一流,1,2,1,1,2,2001,普通本科,北京工业大学,36000,公办,11,北京,,,30,6000,[],5001,理工类,12w,120048,905.2w,9051500,12w,120048,0,http://admissions.bjut.edu.cn/http://www.bjut.edu.cn/,010-67391609,zsb@bjut.edu.cn,占地面积（亩）：1440,"学校地址：平乐园校区：北京市朝阳区平乐园100号,通州校区：北京市通州区潞苑南大街89号"
2,,教育部,2,1101,北京市,1001000,110105,朝阳区,1,0,38000,双一流,1,2,1,1,2,2001,普通本科,北京化工大学,36000,公办,11,北京,,,556,6000,[],5001,理工类,2.6w,26141,497w,4969870,2.6w,26141,0,http://www.goto.buct.edu.cnhttp://www.buct.edu.cn/,010-64435706,zsb@mail.buct.edu.cn,占地面积（亩）：3000,学校地址：北京市朝阳区北三环东路15号
2,https://answer.eol.cn/fillmess/index?id=3248&source=zsgk_app,教育部,2,3702,青岛市,1042500,370211,黄岛区,1,0,38000,双一流,1,2,1,1,2,2001,普通本科,中国石油大学（华东）,36000,公办,37,山东,,,120,6000,[],5001,理工类,12.7w,127206,949.9w,9498635,12.7w,127206,0,http://zhaosheng.upc.edu.cn/http://www.upc.edu.cn/,0532-86983086,upzsb@upc.edu.cn,占地面积（亩）：5024,学校地址：山东省青岛市黄岛区长江西路66号
2,,浙江省,2,3301,杭州市,1033700,0,,2,0,38003,,2,2,1,1,2,2001,普通本科,浙江工业大学,36000,公办,33,浙江,,,242,6000,[],5001,理工类,4.8w,48428,871.7w,8717034,4.8w,48428,0,http://zs.zjut.edu.cnhttp://www.zjut.edu.cn/,"0571-88320032,0571-88320501",zsb@zjut.edu.cn,占地面积（亩）：3365,学校地址：浙江省杭州市潮王路18号浙江工业大学招生办公室
2,https://answer.eol.cn/fillmess/index?id=800&source=zsgk_app,辽宁省,2,2101,沈阳市,1015900,210113,沈北新区,2,0,38003,,2,2,1,1,2,2001,普通本科,中国医科大学,36000,公办,21,辽宁,,,230,6000,[],5003,医药类,10.6w,106005,617.1w,6170997,10.6w,106005,0,http://www.cmu.edu.cn/bkzs/http://www.cmu.edu.cn/,024-31939069,bkzsb@cmu.edu.cn,占地面积（亩）：1949,学校地址：辽宁省沈阳市沈北新区蒲河路77号
2,https://m-view.eol.cn/h5/zsgk/answer_noresult.html?t=1111,教育部,2,4201,武汉市,1052000,420112,东西湖区,1,0,38000,双一流,1,2,1,1,2,2001,普通本科,中南财经政法大学,36000,公办,42,湖北,,,414,6000,[],5006,财经类,17.5w,174954,1258.9w,12588864,17.5w,174954,0,http://bkzs.zuel.edu.cn/http://www.zuel.edu.cn/,"027-88387338,027-88386200,027-88386178,027-88386189",zsb@znufe.edu.cn,占地面积（亩）：2800,学校地址：湖北省武汉市东湖新技术开发区南湖大道182号
2,https://answer.eol.cn/fillmess/index?id=616&source=zsgk_app,陕西省,2,6101,西安市,1069700,610103,碑林区,2,0,38000,双一流,1,2,1,1,2,2001,普通本科,西北大学,36000,公办,61,陕西,,,37,6000,[],5000,综合类,15.2w,152061,1036.4w,10363918,15.2w,152061,0,http://zsb.nwu.edu.cn/http://www.nwu.edu.cn/,029-88302211,zsb@nwu.edu.cn,占地面积（亩）：2360,"学校地址：长安校区：陕西省西安市长安区郭杜教育科技产业区学府大道1号,太白校区：陕西省西安市太白北路229号,桃园校区：陕西省西安市高新四路155号"
2,https://answer.eol.cn/fillmess/index?id=657&source=zsgk_app,天津市,2,1201,天津市,1006200,120101,和平区,2,0,38000,双一流,1,2,1,1,2,2001,普通本科,天津医科大学,36000,公办,12,天津,,,78,6000,[],5003,医药类,9.9w,98616,746.3w,7463080,9.9w,98616,0,http://www.tmu.edu.cn/bkzs/http://www.tmu.edu.cn/,022-83336577,zhaoban@tijmu.edu.cn,占地面积（亩）：600,学校地址：天津市和平区气象台路22号
2,https://answer.eol.cn/fillmess/index?id=851&source=zsgk_app,广东省,2,4403,深圳市,1059000,0,,2,0,38003,,2,2,1,1,2,2001,普通本科,深圳大学,36000,公办,44,广东,,,284,6000,[],5000,综合类,30.1w,300819,1500.8w,15007547,30.1w,300819,0,http://zs.szu.edu.cnhttp://www.szu.edu.cn/,0755-26536235,zsb@szu.edu.cn,占地面积（亩）：4080,"学校地址：粤海-沧海校区：广东省深圳市南山区南海大道3688号,丽湖校区：广东省深圳市南山区学苑大道1066号"
2,https://answer.eol.cn/fillmess/index?id=1418&source=zsgk_app,教育部,2,5001,重庆市,1063500,500109,北碚区,1,0,38000,双一流,1,2,1,1,2,2001,普通本科,西南大学,36000,公办,50,重庆,,,934,6000,[],5000,综合类,29.8w,297846,2109.1w,21090574,29.8w,297846,0,http://bkzsw.swu.edu.cn/http://www.swu.edu.cn/,"023-68252513,023-68367777",zs2006@swu.edu.cn,占地面积（亩）：8295,学校地址：重庆市北碚区天生路2号
2,https://answer.eol.cn/fillmess/index?id=1295&source=zsgk_app,教育部,2,1101,北京市,1141500,110108,海淀区,1,0,38000,双一流,1,2,1,1,2,2001,普通本科,中国地质大学（北京）,36000,公办,11,北京,,,830,6000,[],5001,理工类,6.5w,64611,401.8w,4018288,6.5w,64611,0,https://zhsh.cugb.edu.cn/https://www.cugb.edu.cn/,"010-82323688,010-82323788",zhsh@cugb.edu.cn,占地面积（亩）：789,学校地址：北京市海淀区学院路29号
2,https://m-view.eol.cn/h5/zsgk/answer_noresult.html?t=1111,教育部,2,6101,西安市,1071800,610116,长安区,1,0,38000,双一流,1,2,1,1,2,2001,普通本科,陕西师范大学,36000,公办,61,陕西,,,334,6000,[],5004,师范类,15.3w,152784,925.4w,9253901,15.3w,152784,0,http://zsb.snnu.edu.cnhttps://www.snnu.edu.cn/,"029-85310330,029-85310188",jwzb@snnu.edu.cn,占地面积（亩）：2800,"学校地址：雁塔校区：陕西省西安市长安南路199号,长安校区：陕西省西安市长安区西长安街620号"
2,https://answer.eol.cn/fillmess/index?id=681&source=zsgk_app,福建省,2,3501,福州市,1038600,350102,鼓楼区,2,0,38000,双一流,1,2,1,1,2,2001,普通本科,福州大学,36000,公办,35,福建,,,103,6000,[],5001,理工类,13.4w,134172,813.4w,8134154,13.4w,134172,0,http://zsks.fzu.edu.cn/https://www.fzu.edu.cn/,"0591-22866857,0591-22867800",fdzsb@fzu.edu.cn,占地面积（亩）：7000,学校地址：福建省福州市福州大学城乌龙江北大道2号
2,,教育部,2,5101,成都市,1065100,510105,青羊区,1,0,38000,双一流,1,2,1,1,2,2001,普通本科,西南财经大学,36000,公办,51,四川,,,101,6000,[],5006,财经类,5.5w,55014,1111.4w,11113833,5.5w,55014,0,https://zb.swufe.edu.cn/https://www.swufe.edu.cn/,"028-87092355,028-87092897",zhaoban@swufe.edu.cn,占地面积（亩）：2300,"学校地址：光华校区：四川省成都市光华村街55号,柳林校区：四川省成都市温江区柳台大道555号"
2,,江苏省,2,3211,镇江市,1029900,0,,2,0,38003,,2,2,1,1,2,2001,普通本科,江苏大学,36000,公办,32,江苏,,,170,6000,[],5000,综合类,3.9w,38697,613.8w,6138125,3.9w,38697,0,http://zb.ujs.edu.cnhttp://www.ujs.edu.cn/,"400-0511-365,0511-88780048",zsb@ujs.edu.cn,占地面积（亩）：3000,学校地址：江苏省镇江市学府路301号
1,https://answer.eol.cn/fillmess/index?id=894&source=zsgk_app,教育部,2,6104,咸阳市,1071200,610403,杨陵区,1,0,38000,双一流,1,1,1,1,2,2001,普通本科,西北农林科技大学,36000,公办,61,陕西,,,332,6000,[],5002,农林类,13.5w,134994,1023.4w,10234436,13.5w,134994,0,http://zhshw.nwsuaf.edu.cnhttps://www.nwafu.edu.cn/,029-87091406,zhaoshb@nwsuaf.edu.cn,占地面积（亩）：5657,学校地址：陕西省咸阳市杨凌国家农业高新技术产业示范区西农路22号
2,https://answer.eol.cn/fillmess/index?id=686&source=zsgk_app,江西省,2,3601,南昌市,1040300,360111,青山湖区,2,0,38000,双一流,1,2,1,1,2,2001,普通本科,南昌大学,36000,公办,36,江西,,,108,6000,[],5000,综合类,19.1w,190647,1476w,14760327,19.1w,190647,0,http://zjc.ncu.edu.cn/zs/http://www.ncu.edu.cn/,0791-88305092,834425@QQ.com,占地面积（亩）：4321,学校地址：江西省南昌市红谷滩新区学府大道999号
2,https://answer.eol.cn/fillmess/index?id=1439&source=zsgk_app,广东省,2,4401,广州市,1212100,0,,2,0,38003,,2,2,1,1,2,2001,普通本科,南方医科大学,36000,公办,44,广东,,,,,,,,,,,,,,,,,,,
2,,教育部,2,1101,北京市,1005400,110114,昌平区,1,0,38000,双一流,1,2,1,1,2,2001,普通本科,华北电力大学,36000,公办,11,北京,,,,,,,,,,,,,,,,,,,
2,https://m-view.eol.cn/h5/zsgk/answer_noresult.html?t=1111,教育部,2,1101,北京市,1141300,110108,海淀区,1,0,38000,双一流,1,2,1,1,2,2001,普通本科,中国矿业大学（北京）,36000,公办,11,北京,,,,,,,,,,,,,,,,,,,
2,https://m-view.eol.cn/h5/zsgk/answer_noresult.html?t=1111,广东省,2,4401,广州市,1057400,440106,天河区,2,0,38000,双一流,1,2,1,1,2,2001,普通本科,华南师范大学,36000,公办,44,广东,,,,,,,,,,,,,,,,,,,
2,https://answer.eol.cn/fillmess/index?id=748&source=zsgk_app,江苏省,2,3210,扬州市,1111700,0,,2,0,38003,,2,2,1,1,2,2001,普通本科,扬州大学,36000,公办,32,江苏,,,,,,,,,,,,,,,,,,,
2,https://answer.eol.cn/fillmess/index?id=710&source=zsgk_app,教育部,2,3101,上海市,1025500,310117,松江区,1,0,38000,双一流,1,2,1,1,2,2001,普通本科,东华大学,36000,公办,31,上海,,,,,,,,,,,,,,,,,,,
2,,教育部,2,1101,北京市,1003000,110108,海淀区,1,0,38000,双一流,1,2,1,1,2,2001,普通本科,北京外国语大学,36000,公办,11,北京,,,,,,,,,,,,,,,,,,,
2,,教育部,2,1101,北京市,1002200,110108,海淀区,1,0,38000,双一流,1,2,1,1,2,2001,普通本科,北京林业大学,36000,公办,11,北京,,,,,,,,,,,,,,,,,,,
2,https://answer.eol.cn/fillmess/index?id=614&source=zsgk_app,云南省,2,5301,昆明市,1067300,530114,呈贡区,2,0,38000,双一流,1,2,1,1,2,2001,普通本科,云南大学,36000,公办,53,云南,,,,,,,,,,,,,,,,,,,
2,https://answer.eol.cn/fillmess/index?id=642&source=zsgk_app,教育部,2,3401,合肥市,1035900,340103,庐阳区,1,0,38000,双一流,1,2,1,1,2,2001,普通本科,合肥工业大学,36000,公办,34,安徽,,,,,,,,,,,,,,,,,,,
2,https://m-view.eol.cn/h5/zsgk/answer_noresult.html?t=1111,江苏省,2,3201,南京市,1029100,0,,2,0,38003,,2,2,1,1,2,2001,普通本科,南京工业大学,36000,公办,32,江苏,,,,,,,,,,,,,,,,,,,
2,https://m-view.eol.cn/h5/zsgk/answer_noresult.html?t=1111,浙江省,2,3303,温州市,1034300,330304,瓯海区,2,0,38003,,2,2,1,1,2,2001,普通本科,温州医科大学,36000,公办,33,浙江,,,,,,,,,,,,,,,,,,,
2,https://m-view.eol.cn/h5/zsgk/answer_noresult.html?t=1111,辽宁省,2,2102,大连市,1017300,210204,沙河口区,2,0,38003,,2,2,1,1,2,2001,普通本科,东北财经大学,36000,公办,21,辽宁,,,,,,,,,,,,,,,,,,,
2,https://m-view.eol.cn/h5/zsgk/answer_noresult.html?t=1111,浙江省,2,3302,宁波市,1164600,330205,江北区,2,0,38000,双一流,2,2,1,1,2,2001,普通本科,宁波大学,36000,公办,33,浙江,,,,,,,,,,,,,,,,,,,
2,,教育部,2,1101,北京市,1002600,110105,朝阳区,1,0,38000,双一流,1,2,1,1,2,2001,普通本科,北京中医药大学,36000,公办,11,北京,,,,,,,,,,,,,,,,,,,
2,https://answer.eol.cn/fillmess/index?id=1128&source=zsgk_app,北京市,2,1101,北京市,1002800,110108,海淀区,2,0,38000,双一流,2,2,1,1,2,2001,普通本科,首都师范大学,36000,公办,11,北京,,,,,,,,,,,,,,,,,,,
2,https://answer.eol.cn/fillmess/index?id=1026&source=zsgk_app,福建省,2,3501,福州市,1039400,0,,2,0,38003,,2,2,1,1,2,2001,普通本科,福建师范大学,36000,公办,35,福建,,,,,,,,,,,,,,,,,,,
2,https://m-view.eol.cn/h5/zsgk/answer_noresult.html?t=1111,湖南省,2,4301,长沙市,1054200,0,,2,0,38000,双一流,1,2,1,1,2,2001,普通本科,湖南师范大学,36000,公办,43,湖南,,,,,,,,,,,,,,,,,,,
2,https://m-view.eol.cn/h5/zsgk/answer_noresult.html?t=1111,教育部,2,6101,西安市,1071000,0,,1,0,38000,双一流,1,2,1,1,2,2001,普通本科,长安大学,36000,公办,61,陕西,,,,,,,,,,,,,,,,,,,
2,https://answer.eol.cn/fillmess/index?id=854&source=zsgk_app,广东省,2,4401,广州市,1056400,440106,天河区,2,0,38000,双一流,2,2,1,1,2,2001,普通本科,华南农业大学,36000,公办,44,广东,,,,,,,,,,,,,,,,,,,
